TrialNumber,Trial_num,Partner,risky_gain,risky_loss,alt_certain,task_gamble_outcome,task_gamble_amount,ISI,ITI,block,ran,order,trial_onset,bpress,cue_onset,resp_onset,stim_duration,stim_dur_drift,rt,ISI_onset,cue_duration,cue_dur_drift,ISI_offset,expected_ISI,actual_ISI,ISI_drift,outcome_onset,outcome_duration,outcome_drift,outcome_offset,trial_duration,ITI_onset,test_print,ITI_offset,expected_ITI,actual_ITI,ITI_drift
48,48,1,$12.00 ,-$21.00,$0.00 ,lost,-$21.00,5,1.5,2,1.0,47.0,642.91455,1.0,644.9148,645.1642,2.000215,0.000214959,0.24940148,645.26965,0.35485545,-1.6451446,652.1328,6.8505983,6.8631463,0.012547619,652.13776,1.0012175,0.001217437,653.139,10.224398,653.1467,got here,654.64795,1.5,1.5012286,0.0012285421
49,49,1,$8.80 ,$0.00,$3.60 ,lost,$0.00,5,5,2,1.0,48.0,654.6626,6.0,656.6624,657.11163,1.999839,-0.00016104101,0.4492103,657.21643,0.55403525,-1.4459648,663.8713,6.6507897,6.654801,0.004011105,663.87744,1.0012985,0.001298524,664.8787,10.216166,664.88367,got here,669.88403,5.0,5.0003705,0.000370581
50,50,1,$10.00 ,-$1.25,$0.00 ,lost,-$1.25,3,1.5,2,1.0,49.0,669.8986,5.0,671.8996,672.03235,2.0009289,0.000928864,0.13279901,672.13696,0.23739478,-1.7626052,677.10925,4.9672008,4.9722867,0.005085856,677.11523,1.0005635,0.00056350196,678.1158,8.217139,678.1231,got here,679.6233,1.5,1.5001758,0.00017587
51,51,1,$15.28 ,$0.00,$8.36 ,lost,$0.00,1.5,1.5,2,1.0,50.0,679.63776,6.0,681.6386,681.7714,2.0008407,0.00084077497,0.13277823,681.87836,0.239761,-1.760239,685.3559,3.4672217,3.4775386,0.010316779,685.3618,1.0004331,0.00043313002,686.36224,6.724479,686.37085,got here,687.8722,1.5,1.5013195,0.001319553
52,52,1,$2.00 ,-$2.25,$0.00 ,won,$2.00,1.5,3,2,1.0,51.0,687.887,1.0,689.8938,690.2766,2.006821,0.006820968,0.3827679,690.3815,0.48765856,-1.5123414,693.6036,3.2172322,3.2220814,0.004849355,693.6101,1.0011475,0.001147556,694.61127,6.724245,694.6173,got here,697.6186,3.0,3.001269,0.001269052
53,53,1,$7.36 ,$0.00,$4.32 ,lost,$0.00,1.5,1.5,2,1.0,52.0,697.6331,6.0,699.6332,699.8655,2.000056,5.6052e-05,0.2322888,699.9705,0.33733082,-1.6626692,703.3422,3.3677113,3.371708,0.003996664,703.34937,1.001309,0.001309084,704.35065,6.7175374,704.3563,got here,705.85675,1.5,1.5003828,0.00038272902
54,54,1,$4.00 ,-$4.00,$0.00 ,won,$4.00,1.5,3,2,1.0,53.0,705.8712,1.0,707.8825,708.1312,2.0113294,0.01132941,0.24872889,708.2366,0.3540489,-1.645951,711.5998,3.3512712,3.3632581,0.011987061,711.60535,1.0003592,0.000359124,712.6057,6.7345376,712.61365,got here,715.61487,3.0,3.001206,0.001205937
55,55,1,$8.00 ,-$1.33,$0.00 ,won,$8.00,5,3,2,1.0,54.0,715.62836,6.0,717.62915,717.87054,2.0007596,0.000759619,0.24142265,717.9752,0.3460781,-1.6539218,724.8377,6.8585773,6.862468,0.003890309,724.8426,1.0011327,0.001132759,725.84375,10.215358,725.8513,got here,728.85254,3.0,3.0012393,0.001239288
56,56,1,$8.00 ,-$3.00,$0.00 ,lost,-$3.00,1.5,1.5,2,1.0,55.0,728.86505,6.0,730.8751,731.2158,2.0100791,0.010079056,0.34072906,731.32056,0.44542548,-1.5545745,734.58386,3.259271,3.2633033,0.00403226,734.5898,1.0003316,0.000331691,735.5901,6.725078,735.5981,got here,737.0994,1.5,1.5013506,0.0013506
57,57,1,$5.00 ,-$5.63,$0.00 ,won,$5.00,3,1.5,2,1.0,56.0,737.1129,1.0,739.11383,739.2468,2.0008767,0.000876673,0.13302079,739.3514,0.2375286,-1.7624714,744.32245,4.966979,4.971093,0.004114175,744.329,1.0011631,0.001163181,745.33014,8.217204,745.3375,got here,746.83875,1.5,1.5012213,0.001221257
58,58,1,$10.67 ,$0.00,$10.67 ,won,$10.67,1.5,1.5,2,1.0,57.0,746.8533,5.0,748.8637,749.00385,2.010485,0.010485008,0.14010689,749.1088,0.24509515,-1.7549049,752.5793,3.4598932,3.470469,0.010575776,752.5858,1.0004594,0.000459398,753.5863,6.733042,753.594,got here,755.0952,1.5,1.50122,0.0012200021
59,59,1,$6.00 ,-$7.50,$0.00 ,won,$6.00,1.5,1.5,2,1.0,58.0,755.1099,1.0,757.1099,757.2509,2.0000088,8.889998e-06,0.14100085,757.35565,0.24570201,-1.754298,760.81946,3.4589992,3.4638183,0.004819182,760.8253,1.0001339,0.00013384598,761.82544,6.715546,761.8333,got here,763.3346,1.5,1.5013126,0.001312633
60,60,1,$24.92 ,$0.00,$11.54 ,lost,$0.00,1.5,3,2,1.0,59.0,763.34937,6.0,765.3656,765.40674,2.0162206,0.01622058,0.04110289,765.5113,0.1456746,-1.8543254,769.0748,3.558897,3.563564,0.00466707,769.0816,1.0002096,0.000209525,770.08185,6.7324424,770.0888,got here,773.08923,3.0,3.0004492,0.000449224
61,61,1,$8.00 ,$0.00,$4.00 ,won,$8.00,5,1.5,2,1.0,60.0,773.10284,1.0,775.104,775.34595,2.0011632,0.0011631891,0.24193743,775.45123,0.34720048,-1.6527995,782.3214,6.8580627,6.870205,0.012142546,782.32947,1.0008188,0.000818858,783.3303,10.227436,783.33606,got here,784.8372,1.5,1.5011866,0.0011865629
62,62,1,$8.00 ,-$13.00,$0.00 ,lost,-$13.00,1.5,5,2,1.0,61.0,784.8508,1.0,786.8518,787.1012,2.0009727,0.000972731,0.24939686,787.2058,0.35397917,-1.6460209,790.5606,3.350603,3.354806,0.004202844,790.56647,1.001177,0.001176948,791.5676,6.716795,791.57513,got here,796.5753,5.0,5.000183,0.000183292
63,63,1,$8.00 ,-$5.00,$0.00 ,lost,-$5.00,5,1.5,2,1.0,62.0,796.5878,6.0,798.5905,798.9318,2.0026975,0.00269745,0.3412982,799.03644,0.44593555,-1.5540644,805.79895,6.758702,6.762545,0.003843309,805.80536,1.0011325,0.001132514,806.8065,10.218711,806.81323,got here,808.31415,1.5,1.5008857,0.000885692
64,64,1,$9.00 ,-$13.50,$0.00 ,won,$9.00,3,1.5,2,1.0,63.0,808.32776,1.0,810.328,810.3529,2.0002453,0.000245253,0.024886567,810.4575,0.12950097,-1.870499,815.53723,5.0751133,5.079697,0.004583908,815.5432,1.0009143,0.00091435504,816.5441,8.216378,816.5533,last trial of block,822.0541,5.5,5.5007663,0.00076608
65,65,1,$31.29 ,$0.00,$8.36 ,won,$31.29,5,1.5,3,1.0,64.0,885.80115,5.0,887.8078,888.0412,2.0066688,0.006668813,0.23340423,888.14575,0.33796355,-1.6620364,895.0256,6.8665957,6.8798122,0.013216626,895.02954,1.001372,0.0013720139,896.0309,10.229747,896.0385,got here,897.5389,1.5,1.5003527,0.00035279198
66,66,1,$9.00 ,-$0.75,$0.00 ,won,$9.00,1.5,3,3,1.0,65.0,897.5535,6.0,899.5628,899.81165,2.0092561,0.009256046,0.24884015,899.91693,0.35412613,-1.6458739,903.2803,3.3511598,3.3633194,0.012159607,903.2866,1.0004045,0.000404472,904.28705,6.7334723,904.29535,got here,907.29584,3.0,3.000462,0.00046193998
67,67,1,$6.00 ,-$6.00,$0.00 ,won,$6.00,5,5,3,1.0,66.0,907.3094,1.0,909.3108,909.5591,2.001381,0.001380933,0.24831866,909.6637,0.35289192,-1.6471081,916.5192,6.851681,6.855574,0.003892565,916.52405,1.0011673,0.001167239,917.5252,10.215805,917.53314,got here,922.53394,5.0,5.0007615,0.00076129497
68,68,1,$2.00 ,-$3.25,$0.00 ,lost,-$3.25,1.5,7,3,1.0,67.0,922.54755,1.0,924.5554,924.89667,2.007882,0.007882079,0.3412422,925.0011,0.44568533,-1.5543147,928.2648,3.2587578,3.2636795,0.004921775,928.27234,1.0013856,0.001385615,929.2737,6.7261643,929.28,got here,936.2813,7.0,7.0012493,0.001249534
69,69,1,$6.00 ,-$1.50,$0.00 ,won,$6.00,1.5,3,3,1.0,68.0,936.2953,1.0,938.3025,938.552,2.0072064,0.007206519,0.24954788,938.6566,0.35412148,-1.6458786,942.0121,3.3504522,3.3554978,0.005045748,942.0173,1.0012742,0.001274195,943.0185,6.723258,943.0258,got here,946.0263,3.0,3.0005012,0.00050116
70,70,1,$8.00 ,-$15.00,$0.00 ,lost,-$15.00,1.5,1.5,3,1.0,69.0,946.0399,1.0,948.0414,948.2832,2.0014296,0.001429591,0.24179769,948.38806,0.34667265,-1.6533273,951.7589,3.3582022,3.3708842,0.012681949,951.7649,1.000289,0.000289015,952.7652,6.7252483,952.7733,got here,954.2746,1.5,1.5012752,0.001275172
71,71,1,$13.35 ,$0.00,$1.32 ,won,$13.35,3,3,3,1.0,70.0,954.2892,6.0,956.297,956.53845,2.0077853,0.007785269,0.24148086,956.6431,0.3461166,-1.6538835,961.5063,4.858519,4.863199,0.004680301,961.51227,1.0003785,0.00037854802,962.51263,8.223447,962.52045,got here,965.5216,3.0,3.0011916,0.001191645
72,72,1,$14.49 ,$0.00,$8.75 ,lost,$0.00,3,5,3,1.0,71.0,965.5356,6.0,967.53613,967.7775,2.000583,0.00058299105,0.24139583,967.8819,0.34577474,-1.6542252,972.7452,4.858604,4.863232,0.004627751,972.7514,1.001211,0.00121099,973.7526,8.217038,973.7595,got here,978.76025,5.0,5.0007434,0.00074352697
73,73,1,$23.60 ,$0.00,$12.20 ,lost,$0.00,1.5,5,3,1.0,72.0,978.7742,1.0,980.78186,981.03143,2.0076418,0.007641772,0.24962406,981.13684,0.3550346,-1.6449654,984.4993,3.350376,3.3624346,0.012058745,984.5056,1.0012356,0.001235561,985.5069,6.732673,985.5134,got here,990.51447,5.0,5.001048,0.001047851
74,74,1,$5.00 ,-$0.63,$0.00 ,won,$5.00,3,1.5,3,1.0,73.0,990.529,1.0,992.5351,992.8787,2.0060897,0.006089772,0.343625,992.98376,0.44866028,-1.5513397,997.7534,4.756375,4.7696786,0.013303424,997.76154,1.0011487,0.001148708,998.7627,8.233673,998.76935,got here,1000.2695,1.5,1.5001595,0.00015949403
75,75,1,$12.00 ,-$9.00,$0.00 ,won,$12.00,3,7,3,1.0,74.0,1000.28284,5.0,1002.28485,1002.41797,2.0019922,0.001992267,0.13314994,1002.5225,0.2376872,-1.7623128,1007.4941,4.9668503,4.9715605,0.004710264,1007.5004,1.0012163,0.001216325,1008.50165,8.218785,1008.508,got here,1015.50916,7.0,7.001168,0.001167989
76,76,1,$2.00 ,-$1.25,$0.00 ,won,$2.00,3,1.5,3,1.0,75.0,1015.5227,1.0,1017.52313,1017.8803,2.0003843,0.000384243,0.3572296,1017.9849,0.4618459,-1.5381541,1022.7328,4.74277,4.7478595,0.005089228,1022.73724,1.0008293,0.000829307,1023.7381,8.21538,1023.7456,got here,1025.246,1.5,1.5003496,0.000349611
77,77,1,$15.86 ,$0.00,$8.07 ,lost,$0.00,1.5,1.5,3,1.0,76.0,1025.2606,6.0,1027.2611,1027.6116,2.0004702,0.000470192,0.35040092,1027.716,0.45476654,-1.5452335,1030.9701,3.249599,3.254217,0.004617933,1030.9767,1.0002552,0.00025523,1031.977,6.716346,1031.9857,got here,1033.4862,1.5,1.500513,0.00051297597
78,78,1,$2.00 ,-$2.75,$0.00 ,lost,-$2.75,1.5,5,3,1.0,77.0,1033.5012,6.0,1035.5089,1035.7588,2.0077019,0.00770185,0.24986155,1035.8635,0.35465765,-1.6453424,1039.2258,3.3501384,3.3622434,0.012104953,1039.2343,1.0001359,0.00013593698,1040.2344,6.7331777,1040.2405,got here,1045.2408,5.0,5.000359,0.000359133
79,79,1,$32.00 ,$0.00,$0.00 ,lost,$0.00,1.5,3,3,1.0,78.0,1045.2542,6.0,1047.2567,1047.506,2.0025256,0.002525615,0.2492283,1047.6105,0.3537618,-1.6462382,1050.9655,3.3507717,3.3549483,0.004176512,1050.9719,1.0012547,0.0012547229,1051.9733,6.7190156,1051.9795,got here,1054.9808,3.0,3.001241,0.001241025
80,80,1,$16.29 ,$0.00,$7.85 ,lost,$0.00,1.5,3,3,1.0,79.0,1054.9944,6.0,1056.9971,1057.3613,2.0027516,0.00275168,0.36419973,1057.466,0.46880373,-1.5311962,1060.7068,3.2358003,3.240933,0.005132619,1060.719,1.001217,0.001217032,1061.7202,6.725831,1061.7267,got here,1064.7278,3.0,3.00115,0.001149988
81,81,1,$12.00 ,-$12.00,$0.00 ,won,$12.00,1.5,1.5,3,1.0,80.0,1064.7423,1.0,1066.7434,1067.0089,2.0010867,0.00108681,0.2655003,1067.1136,0.37025172,-1.6297482,1070.461,3.3344996,3.3474472,0.012947393,1070.466,1.0004611,0.000461099,1071.4664,6.7241073,1071.4736,got here,1072.9745,1.5,1.5008059,0.00080590695
82,82,1,$6.00 ,-$12.00,$0.00 ,lost,-$12.00,3,5,3,1.0,81.0,1072.9868,5.0,1074.9894,1075.114,2.002595,0.002594866,0.12463333,1075.2186,0.2291927,-1.7708073,1080.1985,4.9753666,4.979853,0.004486285,1080.2058,1.000992,0.000991982,1081.2068,8.219911,1081.2234,got here,1086.2241,5.0,5.0007467,0.000746551
83,83,1,$21.43 ,$0.00,$13.29 ,lost,$0.00,5,1.5,3,1.0,82.0,1086.2388,6.0,1088.2454,1088.4866,2.0066547,0.006654835,0.24120653,1088.5914,0.34605482,-1.6539452,1095.4547,6.8587933,6.863219,0.004425282,1095.459,1.0001546,0.000154579,1096.4591,10.2204,1096.4673,got here,1097.9685,1.5,1.5011529,0.001152828
84,84,1,$12.00 ,-$6.00,$0.00 ,won,$12.00,1.5,7,3,1.0,83.0,1097.9832,1.0,1099.9912,1100.3416,2.0080771,0.00807708,0.35030928,1100.4462,0.45488486,-1.5451151,1103.7085,3.2496908,3.262335,0.012644402,1103.7158,1.0012418,0.0012418011,1104.7172,6.73396,1104.7225,got here,1111.7228,7.0,7.000302,0.000301909
85,85,1,$6.00 ,-$0.25,$0.00 ,lost,-$0.25,5,1.5,3,1.0,84.0,1111.7363,6.0,1113.7382,1113.9801,2.001854,0.001853952,0.2418703,1114.0852,0.34703445,-1.6529655,1120.9562,6.8581295,6.870931,0.012801421,1120.9601,1.0012704,0.001270419,1121.9613,10.22497,1121.9694,got here,1123.4706,1.5,1.5011475,0.0011475671
86,86,1,$6.00 ,-$10.50,$0.00 ,lost,-$10.50,3,3,3,1.0,85.0,1123.483,5.0,1125.4844,1125.617,2.0012953,0.001295343,0.13256487,1125.7218,0.23742701,-1.762573,1130.6941,4.9674354,4.9722652,0.004829994,1130.6993,1.0012144,0.001214362,1131.7006,8.217483,1131.7083,got here,1134.7092,3.0,3.000987,0.000986996
87,87,1,$5.00 ,-$1.88,$0.00 ,lost,-$1.88,1.5,7,3,1.0,86.0,1134.7227,6.0,1136.7233,1136.9644,2.0006104,0.000610429,0.24114428,1137.0695,0.34614187,-1.6538581,1140.4409,3.3588557,3.3715453,0.012689711,1140.4463,1.0003501,0.00035006198,1141.4467,6.723958,1141.4552,got here,1148.4557,7.0,7.000419,0.00041895302
88,88,1,$6.00 ,-$3.00,$0.00 ,lost,-$3.00,1.5,1.5,3,1.0,87.0,1148.4691,1.0,1150.4774,1150.8271,2.0082614,0.008261463,0.3496736,1150.9318,0.45430127,-1.5456988,1154.1868,3.2503264,3.2550392,0.004712748,1154.1942,1.0003358,0.000335794,1155.1946,6.7253933,1155.2009,got here,1156.7023,1.5,1.5012647,0.001264743
89,89,1,$5.00 ,-$5.00,$0.00 ,won,$5.00,1.5,1.5,3,1.0,88.0,1156.7157,1.0,1158.7178,1158.967,2.0020783,0.002078251,0.24928677,1159.0718,0.3540155,-1.6459845,1162.4276,3.3507133,3.3559132,0.00519999,1162.4346,1.000508,0.000507969,1163.435,6.7194057,1163.4415,got here,1164.9417,1.5,1.5001705,0.000170479
90,90,1,$7.81 ,$0.00,$4.10 ,won,$7.81,1.5,1.5,3,1.0,89.0,1164.9563,6.0,1166.9568,1167.1982,2.0005586,0.000558571,0.24147391,1167.3036,0.3467383,-1.6532617,1170.6742,3.358526,3.3706868,0.012160683,1170.68,1.001228,0.0012279439,1171.6813,6.7250648,1171.6882,got here,1173.1893,1.5,1.5011399,0.001139938
91,91,1,$5.00 ,-$2.50,$0.00 ,won,$5.00,1.5,5,3,1.0,90.0,1173.204,1.0,1175.2039,1175.3457,1.9999124,-8.7639986e-05,0.14179933,1175.4508,0.2468998,-1.7531002,1178.9207,3.4582007,3.4699614,0.01176069,1178.9285,1.0011523,0.001152281,1179.9296,6.7256474,1179.9359,got here,1184.9371,5.0,5.001247,0.001246847
92,92,1,$12.00 ,-$15.00,$0.00 ,won,$12.00,1.5,1.5,3,1.0,91.0,1184.9507,1.0,1186.9509,1187.0841,2.0002506,0.00025060002,0.1331222,1187.1888,0.23791155,-1.7620884,1190.6599,3.4668777,3.4709978,0.004120058,1190.6664,1.0009298,0.000929865,1191.6674,6.716651,1191.6747,got here,1193.1759,1.5,1.5012374,0.001237348
93,93,1,$10.00 ,-$13.75,$0.00 ,won,$10.00,5,1.5,3,1.0,92.0,1193.1897,1.0,1195.1903,1195.54,2.0006204,0.000620305,0.3496961,1195.6451,0.4548252,-1.5451748,1202.4075,6.7503037,6.7623963,0.012092316,1202.4135,1.0012258,0.001225845,1203.4147,10.224991,1203.4218,got here,1204.9225,1.5,1.5006753,0.000675265
94,94,1,$9.00 ,-$9.00,$0.00 ,lost,-$9.00,5,3,3,1.0,93.0,1204.936,5.0,1206.9374,1207.0621,2.00136,0.001359975,0.1247462,1207.1667,0.22934975,-1.7706503,1214.1467,6.9752536,6.9799757,0.004721958,1214.1527,1.0012709,0.001270872,1215.1539,10.21794,1215.1606,got here,1218.162,3.0,3.001393,0.001393183
95,95,1,$9.82 ,$0.00,$3.09 ,won,$9.82,3,3,3,1.0,94.0,1218.177,5.0,1220.1836,1220.3087,2.0066354,0.006635396,0.12508152,1220.4138,0.23016141,-1.7698386,1225.4008,4.9749184,4.9869967,0.012078028,1225.4075,1.0011948,0.001194887,1226.4087,8.23171,1226.4152,got here,1229.4164,3.0,3.0012357,0.001235842
96,96,1,$8.00 ,-$7.00,$0.00 ,won,$8.00,1.5,1.5,3,1.0,95.0,1229.4312,1.0,1231.439,1231.6891,2.0078413,0.007841235,0.25005955,1231.7936,0.3546242,-1.6453757,1235.148,3.3499405,3.354327,0.004386516,1235.1543,1.0009959,0.000995926,1236.1553,6.72409,1236.1635,last trial of block,1241.6638,5.5,5.5004563,0.000456297
