TrialNumber,Trial_num,risky_gain,risky_loss,alt_certain,task_gamble_outcome,task_gamble_amount,ISI,ITI,block,Partner,ran,order,trial_onset,bpress,cue_onset,resp_onset,stim_duration,stim_dur_drift,rt,ISI_onset,cue_duration,cue_dur_drift,ISI_offset,expected_ISI,actual_ISI,ISI_drift,outcome_onset,outcome_duration,outcome_drift,outcome_offset,trial_duration,ITI_onset,test_print,ITI_offset,expected_ITI,actual_ITI,ITI_drift
76,76,$8.00 ,($6.00),$0.00 ,lost,($6.00),5,1.5,3,0,1.0,75.0,955.0921,999.0,957.0952,959.09296,2.0031154,0.003115332,0.0,959.1003,2.0050128,0.0050127553,966.11053,7.0,7.010258,0.010257996,966.12463,1.0003767,0.00037675793,967.125,12.032898,967.1262,got here,968.64484,1.5,1.5186454,0.018645348
77,77,$8.00 ,($3.00),$0.00 ,won,$8.00 ,3,1.5,3,0,1.0,76.0,968.658,999.0,970.67395,972.6737,2.0159638,0.015963908,0.0,972.6809,2.006958,0.006957981,977.68854,5.0,5.007589,0.007588852,977.705,1.0009872,0.000987171,978.706,10.047976,978.70734,got here,980.2211,1.5,1.5138226,0.013822516
78,78,$10.00 ,($13.75),$0.00 ,won,$10.00 ,1.5,1.5,3,0,1.0,77.0,980.23584,999.0,982.23755,984.23584,2.0017107,0.0017107369,0.0,984.2421,2.004598,0.004598001,987.75244,3.5,3.510286,0.010286172,987.7683,1.0010983,0.0010982892,988.7694,8.533597,988.77106,got here,990.2854,1.5,1.5143366,0.014336585
79,79,$31.29 ,$0.00 ,$8.36 ,won,$31.29 ,1.5,1.5,3,0,1.0,78.0,990.30133,999.0,992.30115,994.31726,1.9998586,-0.0001413289,0.0,994.3261,2.0249808,0.024980677,997.83386,3.5,3.5077035,0.007703505,997.85004,1.0009618,0.0009617659,998.851,8.549691,998.8523,got here,1000.366,1.5,1.513753,0.013753013
80,80,$9.00 ,($6.75),$0.00 ,won,$9.00 ,3,7,3,0,1.0,79.0,1000.38104,2.0,1002.3827,1004.1755,2.0016491,0.0016490859,1.7927927,1004.6826,2.2999122,0.29991224,1007.9052,3.2072074,3.2225769,0.015369488,1007.9133,1.0003526,0.00035257707,1008.9137,8.532641,1008.9151,got here,1015.9297,7.0,7.014601,0.014601142
81,81,$4.00 ,($3.00),$0.00 ,lost,($3.00),3,3,3,0,1.0,80.0,1015.9446,999.0,1017.9601,1019.96063,2.0155387,0.015538786,0.0,1019.96735,2.0072737,0.007273605,1024.9778,5.0,5.010391,0.010391265,1024.9932,1.0006127,0.00061275694,1025.9938,10.049204,1025.9951,got here,1029.0098,3.0,3.0147166,0.014716737
82,82,$6.00 ,($1.50),$0.00 ,lost,($1.50),3,3,3,0,1.0,81.0,1029.0237,999.0,1031.0239,1033.0397,2.0002255,0.00022560894,0.0,1033.0457,2.0217478,0.021747878,1038.0564,5.0,5.0106983,0.010698139,1038.0709,1.0006728,0.000672824,1039.0717,10.047919,1039.073,got here,1042.0884,3.0,3.015304,0.015304128
83,83,$6.00 ,($12.00),$0.00 ,lost,($12.00),1.5,1.5,3,0,1.0,82.0,1042.1014,999.0,1044.1039,1046.1036,2.0024858,0.002485813,0.0,1046.1108,2.0069845,0.006984362,1049.6201,3.5,3.509184,0.009183833,1049.6354,1.0012404,0.0012403759,1050.6366,8.535195,1050.6382,got here,1052.1522,1.5,1.5140429,0.014042852
84,84,$2.00 ,($2.25),$0.00 ,won,$2.00 ,1.5,5,3,0,1.0,83.0,1052.1665,999.0,1054.1678,1056.1674,2.001383,0.0013829591,0.0,1056.1742,2.0063245,0.00632454,1059.6848,3.5,3.5107114,0.010711509,1059.6998,1.0001991,0.00019907486,1060.7,8.533538,1060.7012,got here,1065.7167,5.0,5.0154943,0.015494272
85,85,$16.29 ,$0.00 ,$7.85 ,won,$16.29 ,1.5,1.5,3,0,1.0,84.0,1065.7317,999.0,1067.7482,1069.7466,2.0165393,0.016539358,0.0,1069.7513,2.0031407,0.003140589,1073.2642,3.5,3.5127769,0.012776826,1073.2788,1.0002697,0.00026969681,1074.279,8.547381,1074.2808,got here,1075.7968,1.5,1.515999,0.015998956
86,86,$6.00 ,($6.00),$0.00 ,won,$6.00 ,3,1.5,3,0,1.0,85.0,1075.8116,999.0,1077.813,1079.8278,2.0013661,0.001366063,0.0,1079.8347,2.0216348,0.021634929,1084.8444,5.0,5.0096774,0.009677586,1084.8596,1.0008669,0.00086683384,1085.8605,10.04887,1085.8618,got here,1087.3767,1.5,1.5149093,0.014909303
87,87,$12.00 ,($6.00),$0.00 ,won,$12.00 ,5,7,3,0,1.0,86.0,1087.3894,999.0,1089.3916,1091.3914,2.0021698,0.002169808,0.0,1091.3988,2.0072484,0.0072485153,1098.4083,7.0,7.0095057,0.009505738,1098.4268,1.0002213,0.00022127805,1099.427,12.037635,1099.4282,got here,1106.4402,7.0,7.011968,0.011968279
88,88,$9.00 ,($11.25),$0.00 ,lost,($11.25),3,3,3,0,1.0,87.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
89,89,$8.00 ,($15.00),$0.00 ,won,$8.00 ,5,1.5,3,0,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
90,90,$10.00 ,($0.42),$0.00 ,lost,($0.42),1.5,1.5,3,0,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
91,91,$8.22 ,$0.00 ,$3.89 ,won,$8.22 ,1.5,5,3,0,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
92,92,$4.00 ,($1.00),$0.00 ,lost,($1.00),1.5,1.5,3,0,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
93,93,$8.00 ,($11.00),$0.00 ,lost,($11.00),1.5,5,3,0,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
94,94,$6.00 ,($0.25),$0.00 ,lost,($0.25),5,1.5,3,0,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
95,95,$4.00 ,($5.00),$0.00 ,won,$4.00 ,1.5,3,3,0,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
96,96,$6.87 ,$0.00 ,$4.57 ,won,$6.87 ,1.5,5,3,0,0.0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
