TrialNumber,Trial_num,risky_gain,risky_loss,alt_certain,task_gamble_outcome,task_gamble_amount,ISI,ITI,block,Partner,ran,order,trial_onset,bpress,cue_onset,resp_onset,stim_duration,stim_dur_drift,rt,ISI_onset,cue_duration,cue_dur_drift,ISI_offset,expected_ISI,actual_ISI,ISI_drift,outcome_onset,outcome_duration,outcome_drift,outcome_offset,trial_duration,ITI_onset,test_print,ITI_offset,expected_ITI,actual_ITI,ITI_drift
74,74,$10.00 ,($16.25),$0.00 ,lost,($16.25),1.5,7,3,0,1.0,73.0,851.609,999.0,853.6096,855.6118,2.0006084,0.000608363,2.002213,855.7173,2.1077142,0.10771408,857.3248,1.597787,1.6075244,0.009737373,857.34155,1.0011277,0.001127731,858.3427,6.7337255,858.35834,got here,865.359,7.0,7.000674,0.000673884
75,75,$10.00 ,($1.25),$0.00 ,won,$10.00 ,1.5,1.5,3,0,1.0,74.0,865.3731,999.0,867.37384,869.3725,2.000725,0.000725142,1.998638,869.47687,2.10304,0.10303991,871.0916,1.601362,1.6147349,0.013373014,871.1066,1.0014037,0.001403709,872.10803,6.734884,872.12085,got here,873.6211,1.5,1.5002633,0.000263353
76,76,$8.00 ,($6.00),$0.00 ,lost,($6.00),5,1.5,3,0,1.0,75.0,873.63525,999.0,875.6376,877.6363,2.0023277,0.002327599,1.998748,877.7416,2.10398,0.10398017,882.8547,5.101252,5.113139,0.011886987,882.86786,1.0007346,0.000734605,883.8686,10.233377,883.8846,got here,885.38525,1.5,1.5007149,0.000714925
77,77,$8.00 ,($3.00),$0.00 ,won,$8.00 ,3,1.5,3,0,1.0,76.0,885.3998,999.0,887.4003,889.4001,2.000589,0.000588906,1.9997287,889.5051,2.1048102,0.10481015,892.6174,3.1002715,3.112244,0.011972622,892.6322,1.0006529,0.000652923,893.6329,8.233092,893.64886,got here,895.14966,1.5,1.500805,0.000804967
78,78,$10.00 ,($13.75),$0.00 ,won,$10.00 ,1.5,1.5,3,0,1.0,77.0,895.1638,999.0,897.16455,899.1644,2.0007083,0.00070827303,1.9998982,899.2699,2.1053483,0.1053483,900.88184,1.6001018,1.611915,0.011813167,900.89716,1.0010974,0.001097389,901.89825,6.7344103,901.9128,got here,903.41315,1.5,1.5003166,0.00031665398
79,79,$31.29 ,$0.00 ,$8.36 ,won,$31.29 ,1.5,1.5,3,0,1.0,78.0,903.4285,999.0,905.4299,907.4282,2.0013523,0.001352321,1.9983262,907.53357,2.1036723,0.10367234,909.14716,1.6016737,1.6135616,0.011887868,909.161,1.0002642,0.00026418897,910.16125,6.732721,910.17804,got here,911.67847,1.5,1.5004852,0.000485218
80,80,$9.00 ,($6.75),$0.00 ,won,$9.00 ,3,7,3,0,1.0,79.0,911.694,999.0,913.71094,915.59406,2.0169957,0.01699558,1.8830655,915.69946,1.9884901,-0.011509872,918.92755,3.2169344,3.228076,0.011141443,918.94214,1.0007901,0.00079013,919.94293,8.248937,919.9587,got here,926.95917,7.0,7.0004835,0.00048328697
81,81,$4.00 ,($3.00),$0.00 ,lost,($3.00),3,3,3,0,1.0,80.0,926.97406,999.0,928.9892,930.9894,2.0151527,0.015152763,2.0001585,931.0951,2.1058922,0.10589226,934.20575,3.0998414,3.1106274,0.010786079,934.2219,1.0006446,0.000644515,935.2226,8.24851,935.2392,got here,938.24023,3.0,3.0010014,0.001001333
82,82,$6.00 ,($1.50),$0.00 ,lost,($1.50),3,3,3,0,1.0,81.0,938.2552,999.0,940.2703,942.2688,2.0151687,0.015168627,1.998445,942.37427,2.1039202,0.10392029,945.48694,3.1015549,3.1126897,0.011134719,945.50183,1.0004936,0.000493691,946.5023,8.247149,946.51855,got here,949.51953,3.0,3.0010111,0.001011108
83,83,$6.00 ,($12.00),$0.00 ,lost,($12.00),1.5,1.5,3,0,1.0,82.0,949.53265,999.0,951.5342,953.54987,2.00151,0.00150994,2.0156593,953.6564,2.122149,0.12214905,955.2502,1.5843407,1.5938311,0.009490383,955.2658,1.0002584,0.00025845,956.26605,6.7333817,956.2826,got here,957.7832,1.5,1.5006437,0.00064376194
84,84,$2.00 ,($2.25),$0.00 ,won,$2.00 ,1.5,5,3,0,1.0,83.0,957.79785,999.0,959.79803,961.79675,2.000199,0.000199112,1.9987131,961.9018,2.1037412,0.10374116,963.5148,1.6012869,1.6129963,0.011709476,963.52966,1.000811,0.000810996,964.53046,6.7326145,964.5464,got here,969.54694,5.0,5.0005584,0.00055848603
85,85,$16.29 ,$0.00 ,$7.85 ,won,$16.29 ,1.5,1.5,3,0,1.0,84.0,969.5624,999.0,971.5625,973.5773,2.0000935,9.350799e-05,2.0147743,973.6824,2.1199148,0.11991475,975.2799,1.5852257,1.5975224,0.012296753,975.29395,1.0004146,0.00041465898,976.2943,6.731941,976.3105,got here,977.8116,1.5,1.5010616,0.0010615389
86,86,$6.00 ,($6.00),$0.00 ,won,$6.00 ,3,1.5,3,0,1.0,85.0,977.8265,999.0,979.8264,981.8251,1.9999369,-6.306899e-05,1.9986478,981.9313,2.1048617,0.10486168,985.04224,3.1013522,3.1109755,0.00962331,985.05756,1.0002099,0.000209925,986.0578,8.231292,986.07446,got here,987.575,1.5,1.5005494,0.00054941996
87,87,$12.00 ,($6.00),$0.00 ,won,$12.00 ,5,7,3,0,1.0,86.0,987.5878,999.0,989.5901,991.5901,2.0022414,0.002241262,2.0000184,991.6963,2.1062346,0.10623467,996.80774,5.099982,5.111427,0.011445161,996.8214,1.0008756,0.000875615,997.82227,10.234453,997.83777,got here,1004.839,7.0,7.0011888,0.0011888461
88,88,$9.00 ,($11.25),$0.00 ,lost,($11.25),3,3,3,0,1.0,87.0,1004.8542,999.0,1006.86804,1008.86816,2.0138772,0.013877128,2.00008,1008.9745,2.1064034,0.106403425,1012.0848,3.09992,3.1103349,0.010414995,1012.09973,1.0006025,0.000602499,1013.1003,8.246121,1013.11633,got here,1016.11755,3.0,3.0012224,0.0012224731
89,89,$8.00 ,($15.00),$0.00 ,won,$8.00 ,5,1.5,3,0,1.0,88.0,1016.13135,999.0,1018.13226,1020.1324,2.000935,0.00093507103,2.0001132,1020.23785,2.1055505,0.105550475,1025.3496,5.099887,5.111747,0.011859939,1025.3638,1.000913,0.00091298297,1026.3646,10.2332945,1026.3811,got here,1027.8813,1.5,1.5002992,0.000299267
90,90,$10.00 ,($0.42),$0.00 ,lost,($0.42),1.5,1.5,3,0,1.0,89.0,1027.8959,999.0,1029.8959,1031.8959,2.0000327,3.2625976e-05,1.9999694,1032.0009,2.1048758,0.104875684,1033.612,1.6000307,1.611206,0.011175439,1033.6279,1.000203,0.00020300905,1034.6282,6.7322817,1034.6442,got here,1036.1454,1.5,1.5011925,0.001192502
91,91,$8.22 ,$0.00 ,$3.89 ,won,$8.22 ,1.5,5,3,0,1.0,90.0,1036.1603,999.0,1038.1608,1040.1614,2.0003946,0.000394541,2.0006087,1040.2664,2.1056242,0.10562417,1041.8766,1.5993913,1.6102387,0.010847293,1041.8933,1.0001276,0.000127515,1042.8934,6.733166,1042.9081,got here,1047.9088,5.0,5.0006433,0.000643018
92,92,$4.00 ,($1.00),$0.00 ,lost,($1.00),1.5,1.5,3,0,1.0,91.0,1047.9242,999.0,1049.9248,1051.9241,2.0006306,0.00063063804,1.9993092,1052.0295,2.104797,0.10479697,1053.6411,1.6006908,1.6114585,0.01076771,1053.6554,1.0002863,0.00028633798,1054.6556,6.7315087,1054.6726,got here,1056.1731,1.5,1.500426,0.00042610097
93,93,$8.00 ,($11.00),$0.00 ,lost,($11.00),1.5,5,3,0,1.0,92.0,1056.1871,999.0,1058.188,1060.1882,2.0009258,0.00092586403,2.000202,1060.293,2.1049511,0.10495116,1061.9053,1.5997981,1.6123805,0.012582495,1061.9231,1.0005134,0.000513448,1062.9237,6.7365913,1062.9368,got here,1067.9379,5.0,5.00116,0.00116029
94,94,$6.00 ,($0.25),$0.00 ,lost,($0.25),5,1.5,3,0,1.0,93.0,1067.9523,999.0,1069.9521,1071.9521,1.9999301,-6.988895e-05,1.9999962,1072.059,2.106781,0.10678103,1077.1676,5.1000037,5.108664,0.008660129,1077.1823,1.0014442,0.0014442441,1078.1837,10.231509,1078.1993,got here,1079.7003,1.5,1.50095,0.000949962
95,95,$4.00 ,($5.00),$0.00 ,won,$4.00 ,1.5,3,3,0,1.0,94.0,1079.7146,999.0,1081.7161,1083.715,2.0014284,0.001428314,1.9988881,1083.8204,2.104354,0.1043538,1085.4327,1.6011118,1.6123508,0.011239063,1085.4479,1.0001875,0.00018754898,1086.448,6.733397,1086.4645,got here,1089.4656,3.0,3.0010886,0.001088563
96,96,$6.87 ,$0.00 ,$4.57 ,won,$6.87 ,1.5,5,3,0,1.0,95.0,1089.4824,999.0,1091.4966,1093.4962,2.0141788,0.014178752,1.9996332,1093.6017,2.1051104,0.105110444,1095.2126,1.6003667,1.6109895,0.010622707,1095.2284,1.0002245,0.000224418,1096.2286,6.7462482,1096.2449,last trial of block,1105.2452,9.0,9.000347,0.00034672802
