Subject,SubName,Condition,SNS,SubTrial,Sex,Age,TrialType,Response,RT,RealOutcome,ScheduledOutcome,GambleAmount,Amount1,Amount2,Certain,Include,IRI_Total,IRI_EC,IRI_PT,IRI_distress,IRI_fantasy,MPSS_Total,MPSS_friend,RSE
24,176,-1,1,29,1,19,0,0,808,,1,4,4,0,2.25,1,,,,,,,,
24,176,-1,1,30,1,19,1,0,846,,0,-5,5,-5,0,1,,,,,,,,
24,176,-1,1,1,1,19,0,1,1476,,0,0,30,0,12,1,,,,,,,,
24,176,-1,1,2,1,19,1,0,682,,0,-6,12,-6,0,1,,,,,,,,
24,176,-1,1,3,1,19,1,0,679,,1,4,4,-5,0,1,,,,,,,,
24,176,-1,1,4,1,19,0,0,804,,0,0,17,0,10,1,,,,,,,,
24,176,-1,1,5,1,19,1,0,730,,1,2,2,-3.25,0,1,,,,,,,,
24,176,-1,1,6,1,19,1,0,1399,,0,-6,6,-6,0,1,,,,,,,,
24,176,-1,1,7,1,19,1,0,573,,1,6,6,-4.5,0,1,,,,,,,,
24,176,-1,1,8,1,19,1,0,650,,0,-2,4,-2,0,1,,,,,,,,
24,176,-1,1,9,1,19,0,0,575,,1,4,4,0,2,1,,,,,,,,
24,176,-1,1,10,1,19,1,0,1309,,1,9,9,-4.5,0,1,,,,,,,,
24,176,-1,1,11,1,19,1,0,723,,0,-24,12,-24,0,1,,,,,,,,
24,176,-1,1,12,1,19,0,0,1081,,1,22,22,0,10,1,,,,,,,,
24,176,-1,1,13,1,19,1,0,1031,,1,4,4,-7,0,1,,,,,,,,
24,176,-1,1,14,1,19,1,1,764,,1,2,2,-0.75,0,1,,,,,,,,
24,176,-1,1,15,1,19,1,0,801,,0,-2.25,2,-2.25,0,1,,,,,,,,
24,176,-1,1,16,1,19,1,0,1047,,0,-9.38,5,-9.38,0,1,,,,,,,,
24,176,-1,1,17,1,19,1,0,581,,0,-15,8,-15,0,1,,,,,,,,
24,176,-1,1,18,1,19,1,0,579,,1,8,8,-5,0,1,,,,,,,,
24,176,-1,1,19,1,19,1,0,601,,1,10,10,-13.75,0,1,,,,,,,,
24,176,-1,1,20,1,19,0,0,517,,0,0,8,0,3,1,,,,,,,,
24,176,-1,1,21,1,19,1,0,539,,1,8,8,-6,0,1,,,,,,,,
24,176,-1,1,22,1,19,0,0,673,,1,13,13,0,5,1,,,,,,,,
24,176,-1,1,23,1,19,0,0,679,,1,24,24,0,12,1,,,,,,,,
24,176,-1,1,24,1,19,1,,0,,0,-18,9,-18,0,1,,,,,,,,
24,176,-1,1,25,1,19,0,,0,,0,0,7,0,4,1,,,,,,,,
24,176,-1,1,26,1,19,1,,0,,0,-3.75,10,-3.75,0,1,,,,,,,,
24,176,-1,1,27,1,19,1,0,1812,,1,5,5,-3.13,0,1,,,,,,,,
24,176,-1,1,28,1,19,1,0,586,,0,-15,12,-15,0,1,,,,,,,,
24,176,-1,1,29,1,19,1,0,536,,0,-10.5,6,-10.5,0,1,,,,,,,,
24,176,-1,1,30,1,19,0,0,454,,1,11,11,0,6,1,,,,,,,,
24,176,-1,1,1,1,19,1,0,527,,1,9,9,-11.25,0,1,,,,,,,,
24,176,-1,1,2,1,19,1,0,596,,1,6,6,-7.5,0,1,,,,,,,,
24,176,-1,1,3,1,19,1,0,763,,0,-21,12,-21,0,1,,,,,,,,
24,176,-1,1,4,1,19,0,0,1176,,1,19,19,0,8,1,,,,,,,,
24,176,-1,1,5,1,19,0,0,702,,0,0,12,0,5,1,,,,,,,,
24,176,-1,1,6,1,19,1,0,300,,0,-13.5,9,-13.5,0,1,,,,,,,,
24,176,-1,1,7,1,19,1,0,800,,1,10,10,-16.25,0,1,,,,,,,,
24,176,-1,1,8,1,19,1,0,582,,0,-3,6,-3,0,1,,,,,,,,
24,176,-1,1,9,1,19,1,0,684,,0,-12,12,-12,0,1,,,,,,,,
24,176,-1,1,10,1,19,1,0,706,,1,5,5,-6.88,0,1,,,,,,,,
24,176,-1,1,11,1,19,1,0,504,,0,-2.75,2,-2.75,0,1,,,,,,,,
24,176,-1,1,12,1,19,1,0,462,,0,-3,12,-3,0,1,,,,,,,,
24,176,-1,1,13,1,19,1,1,1138,,1,5,5,-2.5,0,1,,,,,,,,
24,176,-1,1,14,1,19,1,0,320,,0,-5.63,5,-5.63,0,1,,,,,,,,
24,176,-1,1,15,1,19,1,0,662,,0,-3,4,-3,0,1,,,,,,,,
24,176,-1,1,16,1,19,1,0,539,,1,4,4,-6,0,1,,,,,,,,
24,176,-1,1,17,1,19,0,1,1386,,1,5,5,0,2,1,,,,,,,,
24,176,-1,1,18,1,19,1,1,439,,1,9,9,-2.25,0,1,,,,,,,,
24,176,-1,1,19,1,19,0,0,844,,0,0,26,0,10,1,,,,,,,,
24,176,-1,1,20,1,19,1,0,450,,1,6,6,-1.5,0,1,,,,,,,,
24,176,-1,1,21,1,19,1,0,432,,1,10,10,-6.25,0,1,,,,,,,,
24,176,-1,1,22,1,19,1,0,533,,0,-6.75,9,-6.75,0,1,,,,,,,,
24,176,-1,1,23,1,19,1,0,610,,1,8,8,-3,0,1,,,,,,,,
24,176,-1,1,24,1,19,1,0,679,,0,-11.25,10,-11.25,0,1,,,,,,,,
24,176,-1,1,25,1,19,0,0,773,,1,5,5,0,3,1,,,,,,,,
24,176,-1,1,26,1,19,1,0,1947,,1,2,2,-1.75,0,1,,,,,,,,
24,176,-1,1,27,1,19,0,0,377,,0,0,28,0,13,1,,,,,,,,
24,176,-1,1,28,1,19,1,0,558,,1,8,8,-11,0,1,,,,,,,,
24,176,-1,1,29,1,19,0,0,732,,0,0,25,0,10,1,,,,,,,,
24,176,-1,1,30,1,19,1,1,665,,0,-1.88,5,-1.88,0,1,,,,,,,,
24,176,1,1,1,1,19,1,0,664,,0,-3.75,2,-3.75,0,1,,,,,,,,
24,176,1,1,2,1,19,0,0,510,,1,17,17,0,9,1,,,,,,,,
24,176,1,1,3,1,19,1,0,683,,0,-15.75,9,-15.75,0,1,,,,,,,,
24,176,1,1,4,1,19,1,0,688,,0,-8.75,10,-8.75,0,1,,,,,,,,
24,176,1,1,5,1,19,0,1,814,,1,3.25,3.25,0,1,1,,,,,,,,
24,176,1,1,6,1,19,1,0,636,,0,-12,6,-12,0,1,,,,,,,,
24,176,1,1,7,1,19,1,0,761,,1,6,6,-9,0,1,,,,,,,,
24,176,1,1,8,1,19,1,0,1159,,1,12,12,-18,0,1,,,,,,,,
24,176,1,1,9,1,19,1,0,731,,1,9,9,-9,0,1,,,,,,,,
24,176,1,1,10,1,19,0,1,817,,0,0,13,0,6,1,,,,,,,,
24,176,1,1,11,1,19,0,0,607,,0,0,22,0,13,1,,,,,,,,
24,176,1,1,12,1,19,0,0,380,,1,7,7,0,3,1,,,,,,,,
24,176,1,1,13,1,19,1,0,586,,1,5,5,-5,0,1,,,,,,,,
24,176,1,1,14,1,19,1,0,896,,0,-9,12,-9,0,1,,,,,,,,
24,176,1,1,15,1,19,1,0,692,,1,4,4,-4,0,1,,,,,,,,
24,176,1,1,16,1,19,0,0,730,,0,0,8,0,4.25,1,,,,,,,,
24,176,1,1,17,1,19,0,0,880,,1,10,10,0,6,1,,,,,,,,
24,176,1,1,18,1,19,1,0,518,,0,-13,8,-13,0,1,,,,,,,,
24,176,1,1,19,1,19,0,0,491,,0,0,25,0,9,1,,,,,,,,
24,176,1,1,20,1,19,1,0,905,,1,4,4,-8,0,1,,,,,,,,
24,176,1,1,21,1,19,1,0,590,,0,-1.25,2,-1.25,0,1,,,,,,,,
24,176,1,1,22,1,19,1,0,860,,1,4,4,-1,0,1,,,,,,,,
24,176,1,1,23,1,19,1,0,522,,1,8,8,-9,0,1,,,,,,,,
24,176,1,1,24,1,19,1,0,976,,0,-18.75,10,-18.75,0,1,,,,,,,,
24,176,1,1,25,1,19,0,0,614,,0,0,12,0,4,1,,,,,,,,
24,176,1,1,26,1,19,1,0,532,,1,8,8,-2,0,1,,,,,,,,
24,176,1,1,27,1,19,1,0,696,,0,-7,8,-7,0,1,,,,,,,,
24,176,1,1,28,1,19,0,0,1255,,1,4,4,0,2.25,1,,,,,,,,
24,176,1,1,29,1,19,1,0,732,,1,5,5,-8.13,0,1,,,,,,,,
24,176,1,1,30,1,19,1,0,650,,0,-4.38,5,-4.38,0,1,,,,,,,,
24,176,1,1,1,1,19,0,0,568,,0,0,17,0,10,1,,,,,,,,
24,176,1,1,2,1,19,1,0,564,,1,5,5,-3.13,0,1,,,,,,,,
24,176,1,1,3,1,19,1,0,323,,1,9,9,-4.5,0,1,,,,,,,,
24,176,1,1,4,1,19,1,0,713,,0,-9.38,5,-9.38,0,1,,,,,,,,
24,176,1,1,5,1,19,1,0,447,,0,-18,9,-18,0,1,,,,,,,,
24,176,1,1,6,1,19,1,0,589,,1,2,2,-3.25,0,1,,,,,,,,
24,176,1,1,7,1,19,0,0,290,,0,0,7,0,4,1,,,,,,,,
24,176,1,1,8,1,19,1,0,942,,0,-3.75,10,-3.75,0,1,,,,,,,,
24,176,1,1,9,1,19,1,0,716,,1,12,12,-24,0,1,,,,,,,,
24,176,1,1,10,1,19,1,0,698,,1,4,4,-7,0,1,,,,,,,,
24,176,1,1,11,1,19,0,0,576,,0,0,11,0,6,1,,,,,,,,
24,176,1,1,12,1,19,1,0,365,,0,-13.75,10,-13.75,0,1,,,,,,,,
24,176,1,1,13,1,19,1,1,633,,1,2,2,-0.75,0,1,,,,,,,,
24,176,1,1,14,1,19,1,0,591,,1,8,8,-5,0,1,,,,,,,,
24,176,1,1,15,1,19,1,0,477,,0,-15,8,-15,0,1,,,,,,,,
24,176,1,1,16,1,19,1,0,739,,0,-5,4,-5,0,1,,,,,,,,
24,176,1,1,17,1,19,0,0,489,,1,13,13,0,5,1,,,,,,,,
24,176,1,1,18,1,19,1,0,383,,0,-2.25,2,-2.25,0,1,,,,,,,,
24,176,1,1,19,1,19,1,0,444,,1,8,8,-6,0,1,,,,,,,,
24,176,1,1,20,1,19,0,0,578,,1,4,4,0,2,1,,,,,,,,
24,176,1,1,21,1,19,0,0,472,,1,24,24,0,12,1,,,,,,,,
24,176,1,1,22,1,19,1,0,605,,0,-15,12,-15,0,1,,,,,,,,
24,176,1,1,23,1,19,0,0,787,,1,22,22,0,10,1,,,,,,,,
24,176,1,1,24,1,19,0,1,657,,0,0,30,0,12,1,,,,,,,,
24,176,1,1,25,1,19,1,0,486,,0,-2,4,-2,0,1,,,,,,,,
24,176,1,1,26,1,19,1,0,420,,1,6,6,-4.5,0,1,,,,,,,,
24,176,1,1,27,1,19,1,0,537,,0,-6,6,-6,0,1,,,,,,,,
24,176,1,1,28,1,19,1,0,415,,1,6,6,-10.5,0,1,,,,,,,,
24,176,1,1,29,1,19,0,0,484,,0,0,8,0,3,1,,,,,,,,
24,176,1,1,30,1,19,1,0,314,,1,12,12,-6,0,1,,,,,,,,
24,176,1,1,1,1,19,1,0,953,,1,12,12,-21,0,1,,,,,,,,
24,176,1,1,2,1,19,0,0,455,,0,0,28,0,13,1,,,,,,,,
24,176,1,1,3,1,19,1,0,365,,1,6,6,-1.5,0,1,,,,,,,,
24,176,1,1,4,1,19,1,0,1578,,0,-11,8,-11,0,1,,,,,,,,
24,176,1,1,5,1,19,1,0,1040,,0,-3,6,-3,0,1,,,,,,,,
24,176,1,1,6,1,19,0,0,470,,1,25,25,0,10,1,,,,,,,,
24,176,1,1,7,1,19,1,0,580,,0,-11.25,10,-11.25,0,1,,,,,,,,
24,176,1,1,8,1,19,1,0,786,,0,-1.88,5,-1.88,0,1,,,,,,,,
24,176,1,1,9,1,19,1,0,815,,1,5,5,-2.5,0,1,,,,,,,,
24,176,1,1,10,1,19,1,0,893,,0,-13.5,9,-13.5,0,1,,,,,,,,
24,176,1,1,11,1,19,0,0,898,,1,19,19,0,8,1,,,,,,,,
24,176,1,1,12,1,19,1,0,918,,1,9,9,-2.25,0,1,,,,,,,,
24,176,1,1,13,1,19,1,,0,,0,-2.75,2,-2.75,0,1,,,,,,,,
24,176,1,1,14,1,19,1,0,506,,1,10,10,-6.25,0,1,,,,,,,,
24,176,1,1,15,1,19,1,0,336,,1,4,4,-6,0,1,,,,,,,,
24,176,1,1,16,1,19,1,0,430,,0,-3,12,-3,0,1,,,,,,,,
24,176,1,1,17,1,19,1,0,388,,1,10,10,-16.25,0,1,,,,,,,,
24,176,1,1,18,1,19,0,0,897,,0,0,12,0,5,1,,,,,,,,
24,176,1,1,19,1,19,1,0,590,,0,-11.25,9,-11.25,0,1,,,,,,,,
24,176,1,1,20,1,19,1,0,324,,1,4,4,-3,0,1,,,,,,,,
24,176,1,1,21,1,19,1,0,386,,1,5,5,-6.88,0,1,,,,,,,,
24,176,1,1,22,1,19,1,0,688,,0,-6.75,9,-6.75,0,1,,,,,,,,
24,176,1,1,23,1,19,1,0,797,,0,-12,12,-12,0,1,,,,,,,,
24,176,1,1,24,1,19,1,0,1466,,1,2,2,-1.75,0,1,,,,,,,,
24,176,1,1,25,1,19,0,0,447,,0,0,5,0,3,1,,,,,,,,
24,176,1,1,26,1,19,0,0,1173,,1,5,5,0,2,1,,,,,,,,
24,176,1,1,27,1,19,0,0,859,,0,0,26,0,10,1,,,,,,,,
24,176,1,1,28,1,19,1,0,297,,0,-5.63,5,-5.63,0,1,,,,,,,,
24,176,1,1,29,1,19,1,0,863,,1,6,6,-7.5,0,1,,,,,,,,
24,176,1,1,30,1,19,1,0,540,,1,8,8,-3,0,1,,,,,,,,
25,177,0,0,1,0,19,0,1,930,,1,10,10,0,6,1,,,,,,,,
25,177,0,0,2,0,19,1,0,1318,,0,-15.75,9,-15.75,0,1,,,,,,,,
25,177,0,0,3,0,19,1,1,635,,0,-8.75,10,-8.75,0,1,,,,,,,,
25,177,0,0,4,0,19,1,1,1498,,1,8,8,-2,0,1,,,,,,,,
25,177,0,0,5,0,19,1,0,456,,0,-12,6,-12,0,1,,,,,,,,
25,177,0,0,6,0,19,1,0,1912,,0,-18.75,10,-18.75,0,1,,,,,,,,
25,177,0,0,7,0,19,1,,0,,1,5,5,-8.13,0,1,,,,,,,,
25,177,0,0,8,0,19,0,1,720,,0,0,12,0,4,1,,,,,,,,
25,177,0,0,9,0,19,1,1,926,,1,9,9,-9,0,1,,,,,,,,
25,177,0,0,10,0,19,0,1,379,,0,0,22,0,13,1,,,,,,,,
25,177,0,0,11,0,19,1,1,258,,0,-7,8,-7,0,1,,,,,,,,
25,177,0,0,12,0,19,1,0,1591,,1,4,4,-8,0,1,,,,,,,,
25,177,0,0,13,0,19,0,0,189,,1,25,25,0,9,1,,,,,,,,
25,177,0,0,14,0,19,1,1,1042,,0,-3.75,2,-3.75,0,1,,,,,,,,
25,177,0,0,15,0,19,1,1,783,,1,2,2,-1.25,0,1,,,,,,,,
25,177,0,0,16,0,19,1,0,629,,1,6,6,-9,0,1,,,,,,,,
25,177,0,0,17,0,19,0,1,35,,1,13,13,0,6,1,,,,,,,,
25,177,0,0,18,0,19,1,0,761,,0,-4,4,-4,0,1,,,,,,,,
25,177,0,0,19,0,19,0,1,383,,1,7,7,0,3,1,,,,,,,,
25,177,0,0,20,0,19,0,1,332,,1,3.25,3.25,0,1,1,,,,,,,,
25,177,0,0,21,0,19,1,1,442,,1,4,4,-1,0,1,,,,,,,,
25,177,0,0,22,0,19,0,1,287,,0,0,8,0,4.25,1,,,,,,,,
25,177,0,0,23,0,19,0,1,261,,0,0,17,0,9,1,,,,,,,,
25,177,0,0,24,0,19,1,0,866,,1,12,12,-18,0,1,,,,,,,,
25,177,0,0,25,0,19,1,1,465,,0,-5,5,-5,0,1,,,,,,,,
25,177,0,0,26,0,19,0,1,373,,1,4,4,0,2.25,1,,,,,,,,
25,177,0,0,27,0,19,1,1,1123,,0,-9,12,-9,0,1,,,,,,,,
25,177,0,0,28,0,19,1,0,1569,,1,8,8,-9,0,1,,,,,,,,
25,177,0,0,29,0,19,1,1,846,,0,-4.38,5,-4.38,0,1,,,,,,,,
25,177,0,0,30,0,19,1,0,516,,0,-13,8,-13,0,1,,,,,,,,
25,177,0,0,1,0,19,1,1,1424,,0,-2.25,2,-2.25,0,1,,,,,,,,
25,177,0,0,2,0,19,1,1,982,,1,6,6,-4.5,0,1,,,,,,,,
25,177,0,0,3,0,19,1,0,659,,1,2,2,-3.25,0,1,,,,,,,,
25,177,0,0,4,0,19,0,1,257,,0,0,22,0,10,1,,,,,,,,
25,177,0,0,5,0,19,1,1,271,,1,9,9,-4.5,0,1,,,,,,,,
25,177,0,0,6,0,19,0,1,229,,1,17,17,0,10,1,,,,,,,,
25,177,0,0,7,0,19,0,1,297,,1,4,4,0,2,1,,,,,,,,
25,177,0,0,8,0,19,1,1,359,,0,-2,4,-2,0,1,,,,,,,,
25,177,0,0,9,0,19,0,1,357,,1,11,11,0,6,1,,,,,,,,
25,177,0,0,10,0,19,0,1,259,,0,0,7,0,4,1,,,,,,,,
25,177,0,0,11,0,19,1,1,233,,0,-3.75,10,-3.75,0,1,,,,,,,,
25,177,0,0,12,0,19,1,0,455,,1,12,12,-24,0,1,,,,,,,,
25,177,0,0,13,0,19,1,0,451,,0,-10.5,6,-10.5,0,1,,,,,,,,
25,177,0,0,14,0,19,1,0,345,,0,-9.38,5,-9.38,0,1,,,,,,,,
25,177,0,0,15,0,19,1,1,431,,1,8,8,-5,0,1,,,,,,,,
25,177,0,0,16,0,19,1,1,620,,1,5,5,-3.13,0,1,,,,,,,,
25,177,0,0,17,0,19,0,1,386,,0,0,30,0,12,1,,,,,,,,
25,177,0,0,18,0,19,1,0,695,,1,4,4,-7,0,1,,,,,,,,
25,177,0,0,19,0,19,1,1,701,,1,10,10,-13.75,0,1,,,,,,,,
25,177,0,0,20,0,19,1,0,675,,0,-15,8,-15,0,1,,,,,,,,
25,177,0,0,21,0,19,0,1,225,,1,24,24,0,12,1,,,,,,,,
25,177,0,0,22,0,19,1,1,254,,0,-15,12,-15,0,1,,,,,,,,
25,177,0,0,23,0,19,1,0,300,,0,-18,9,-18,0,1,,,,,,,,
25,177,0,0,24,0,19,0,1,216,,1,13,13,0,5,1,,,,,,,,
25,177,0,0,25,0,19,1,1,215,,1,2,2,-0.75,0,1,,,,,,,,
25,177,0,0,26,0,19,1,1,20,,0,-6,12,-6,0,1,,,,,,,,
25,177,0,0,27,0,19,0,1,58,,0,0,8,0,3,1,,,,,,,,
25,177,0,0,28,0,19,1,1,320,,1,8,8,-6,0,1,,,,,,,,
25,177,0,0,29,0,19,1,1,598,,0,-5,4,-5,0,1,,,,,,,,
25,177,0,0,30,0,19,1,1,434,,0,-6,6,-6,0,1,,,,,,,,
25,177,0,0,1,0,19,1,1,513,,1,9,9,-11.25,0,1,,,,,,,,
25,177,0,0,2,0,19,1,0,350,,1,12,12,-21,0,1,,,,,,,,
25,177,0,0,3,0,19,1,1,348,,1,5,5,-6.88,0,1,,,,,,,,
25,177,0,0,4,0,19,1,1,306,,0,-3,12,-3,0,1,,,,,,,,
25,177,0,0,5,0,19,0,1,262,,1,5,5,0,2,1,,,,,,,,
25,177,0,0,6,0,19,1,1,316,,0,-6.75,9,-6.75,0,1,,,,,,,,
25,177,0,0,7,0,19,0,1,762,,0,0,26,0,10,1,,,,,,,,
25,177,0,0,8,0,19,1,1,368,,1,8,8,-3,0,1,,,,,,,,
25,177,0,0,9,0,19,0,1,326,,1,19,19,0,8,1,,,,,,,,
25,177,0,0,10,0,19,0,1,284,,0,0,25,0,10,1,,,,,,,,
25,177,0,0,11,0,19,1,1,240,,0,-1.88,5,-1.88,0,1,,,,,,,,
25,177,0,0,12,0,19,1,1,902,,0,-2.75,2,-2.75,0,1,,,,,,,,
25,177,0,0,13,0,19,1,1,356,,1,2,2,-1.75,0,1,,,,,,,,
25,177,0,0,14,0,19,1,1,322,,0,-11.25,10,-11.25,0,1,,,,,,,,
25,177,0,0,15,0,19,0,1,255,,0,0,5,0,3,1,,,,,,,,
25,177,0,0,16,0,19,1,1,317,,1,9,9,-2.25,0,1,,,,,,,,
25,177,0,0,17,0,19,1,1,530,,0,-11,8,-11,0,1,,,,,,,,
25,177,0,0,18,0,19,1,1,264,,1,4,4,-3,0,1,,,,,,,,
25,177,0,0,19,0,19,1,1,270,,1,6,6,-1.5,0,1,,,,,,,,
25,177,0,0,20,0,19,1,0,1435,,0,-13.5,9,-13.5,0,1,,,,,,,,
25,177,0,0,21,0,19,1,1,297,,0,-5.63,5,-5.63,0,1,,,,,,,,
25,177,0,0,22,0,19,1,1,303,,0,-3,6,-3,0,1,,,,,,,,
25,177,0,0,23,0,19,1,0,675,,1,10,10,-16.25,0,1,,,,,,,,
25,177,0,0,24,0,19,1,1,281,,1,5,5,-2.5,0,1,,,,,,,,
25,177,0,0,25,0,19,0,1,294,,0,0,28,0,13,1,,,,,,,,
25,177,0,0,26,0,19,1,1,316,,1,10,10,-6.25,0,1,,,,,,,,
25,177,0,0,27,0,19,0,1,234,,0,0,12,0,5,1,,,,,,,,
25,177,0,0,28,0,19,1,1,351,,0,-12,12,-12,0,1,,,,,,,,
25,177,0,0,29,0,19,1,0,1829,,1,4,4,-6,0,1,,,,,,,,
25,177,0,0,30,0,19,1,1,467,,1,6,6,-7.5,0,1,,,,,,,,
25,177,-1,1,1,0,19,1,,0,,1,8,8,-9,0,1,,,,,,,,
25,177,-1,1,2,0,19,1,0,1371,,0,-3.75,2,-3.75,0,1,,,,,,,,
25,177,-1,1,3,0,19,0,1,257,,1,12,12,0,4,1,,,,,,,,
25,177,-1,1,4,0,19,0,1,654,,0,0,22,0,13,1,,,,,,,,
25,177,-1,1,5,0,19,1,1,340,,0,-4.38,5,-4.38,0,1,,,,,,,,
25,177,-1,1,6,0,19,1,0,297,,0,-18.75,10,-18.75,0,1,,,,,,,,
25,177,-1,1,7,0,19,1,1,1903,,1,9,9,-9,0,1,,,,,,,,
25,177,-1,1,8,0,19,1,1,388,,0,-1.25,2,-1.25,0,1,,,,,,,,
25,177,-1,1,9,0,19,1,1,282,,1,4,4,-1,0,1,,,,,,,,
25,177,-1,1,10,0,19,1,1,1720,,0,-13,8,-13,0,1,,,,,,,,
25,177,-1,1,11,0,19,1,1,420,,1,8,8,-2,0,1,,,,,,,,
25,177,-1,1,12,0,19,1,0,330,,0,-12,6,-12,0,1,,,,,,,,
25,177,-1,1,13,0,19,1,1,576,,0,-9,12,-9,0,1,,,,,,,,
25,177,-1,1,14,0,19,1,0,333,,1,6,6,-9,0,1,,,,,,,,
25,177,-1,1,15,0,19,0,1,291,,1,3.25,3.25,0,1,1,,,,,,,,
25,177,-1,1,16,0,19,0,1,233,,1,7,7,0,3,1,,,,,,,,
25,177,-1,1,17,0,19,1,1,390,,0,-7,8,-7,0,1,,,,,,,,
25,177,-1,1,18,0,19,0,1,484,,1,25,25,0,9,1,,,,,,,,
25,177,-1,1,19,0,19,0,1,353,,0,0,8,0,4.25,1,,,,,,,,
25,177,-1,1,20,0,19,1,1,439,,0,-8.75,10,-8.75,0,1,,,,,,,,
25,177,-1,1,21,0,19,1,0,421,,1,4,4,-8,0,1,,,,,,,,
25,177,-1,1,22,0,19,0,1,283,,0,0,17,0,9,1,,,,,,,,
25,177,-1,1,23,0,19,1,0,1304,,1,12,12,-18,0,1,,,,,,,,
25,177,-1,1,24,0,19,0,1,302,,1,10,10,0,6,1,,,,,,,,
25,177,-1,1,25,0,19,0,1,300,,0,0,13,0,6,1,,,,,,,,
25,177,-1,1,26,0,19,1,0,273,,0,-15.75,9,-15.75,0,1,,,,,,,,
25,177,-1,1,27,0,19,1,0,1359,,1,5,5,-8.13,0,1,,,,,,,,
25,177,-1,1,28,0,19,1,1,373,,1,4,4,-4,0,1,,,,,,,,
25,177,-1,1,29,0,19,0,1,153,,1,4,4,0,2.25,1,,,,,,,,
25,177,-1,1,30,0,19,1,0,792,,0,-5,5,-5,0,1,,,,,,,,
25,177,-1,1,1,0,19,0,1,893,,0,0,30,0,12,1,,,,,,,,
25,177,-1,1,2,0,19,1,1,315,,0,-6,12,-6,0,1,,,,,,,,
25,177,-1,1,3,0,19,1,1,249,,1,4,4,-5,0,1,,,,,,,,
25,177,-1,1,4,0,19,0,1,246,,0,0,17,0,10,1,,,,,,,,
25,177,-1,1,5,0,19,1,0,428,,1,2,2,-3.25,0,1,,,,,,,,
25,177,-1,1,6,0,19,1,1,330,,0,-6,6,-6,0,1,,,,,,,,
25,177,-1,1,7,0,19,1,1,1871,,1,6,6,-4.5,0,1,,,,,,,,
25,177,-1,1,8,0,19,1,1,21,,0,-2,4,-2,0,1,,,,,,,,
25,177,-1,1,9,0,19,0,1,620,,1,4,4,0,2,1,,,,,,,,
25,177,-1,1,10,0,19,1,,0,,1,9,9,-4.5,0,1,,,,,,,,
25,177,-1,1,11,0,19,1,0,126,,0,-24,12,-24,0,1,,,,,,,,
25,177,-1,1,12,0,19,0,1,252,,1,22,22,0,10,1,,,,,,,,
25,177,-1,1,13,0,19,1,0,409,,1,4,4,-7,0,1,,,,,,,,
25,177,-1,1,14,0,19,1,1,815,,1,2,2,-0.75,0,1,,,,,,,,
25,177,-1,1,15,0,19,1,1,1356,,0,-2.25,2,-2.25,0,1,,,,,,,,
25,177,-1,1,16,0,19,1,0,129,,0,-9.38,5,-9.38,0,1,,,,,,,,
25,177,-1,1,17,0,19,1,0,175,,0,-15,8,-15,0,1,,,,,,,,
25,177,-1,1,18,0,19,1,1,300,,1,8,8,-5,0,1,,,,,,,,
25,177,-1,1,19,0,19,1,1,426,,1,10,10,-13.75,0,1,,,,,,,,
25,177,-1,1,20,0,19,0,1,248,,0,0,8,0,3,1,,,,,,,,
25,177,-1,1,21,0,19,1,1,397,,1,8,8,-6,0,1,,,,,,,,
25,177,-1,1,22,0,19,0,1,258,,1,13,13,0,5,1,,,,,,,,
25,177,-1,1,23,0,19,0,1,249,,1,24,24,0,12,1,,,,,,,,
25,177,-1,1,24,0,19,1,0,262,,0,-18,9,-18,0,1,,,,,,,,
25,177,-1,1,25,0,19,0,1,364,,0,0,7,0,4,1,,,,,,,,
25,177,-1,1,26,0,19,1,1,329,,0,-3.75,10,-3.75,0,1,,,,,,,,
25,177,-1,1,27,0,19,1,1,590,,1,5,5,-3.13,0,1,,,,,,,,
25,177,-1,1,28,0,19,1,1,1228,,0,-15,12,-15,0,1,,,,,,,,
25,177,-1,1,29,0,19,1,0,1137,,0,-10.5,6,-10.5,0,1,,,,,,,,
25,177,-1,1,30,0,19,0,1,399,,1,11,11,0,6,1,,,,,,,,
25,177,-1,1,1,0,19,1,1,274,,1,9,9,-11.25,0,1,,,,,,,,
25,177,-1,1,2,0,19,1,1,255,,1,6,6,-7.5,0,1,,,,,,,,
25,177,-1,1,3,0,19,1,0,276,,0,-21,12,-21,0,1,,,,,,,,
25,177,-1,1,4,0,19,0,1,186,,1,19,19,0,8,1,,,,,,,,
25,177,-1,1,5,0,19,0,1,224,,0,0,12,0,5,1,,,,,,,,
25,177,-1,1,6,0,19,1,1,589,,0,-13.5,9,-13.5,0,1,,,,,,,,
25,177,-1,1,7,0,19,1,0,1435,,1,10,10,-16.25,0,1,,,,,,,,
25,177,-1,1,8,0,19,1,1,289,,0,-3,6,-3,0,1,,,,,,,,
25,177,-1,1,9,0,19,1,1,286,,0,-12,12,-12,0,1,,,,,,,,
25,177,-1,1,10,0,19,1,1,715,,1,5,5,-6.88,0,1,,,,,,,,
25,177,-1,1,11,0,19,1,1,433,,0,-2.75,2,-2.75,0,1,,,,,,,,
25,177,-1,1,12,0,19,1,1,231,,0,-3,12,-3,0,1,,,,,,,,
25,177,-1,1,13,0,19,1,1,180,,1,5,5,-2.5,0,1,,,,,,,,
25,177,-1,1,14,0,19,1,1,265,,0,-5.63,5,-5.63,0,1,,,,,,,,
